mass_flame,vsini_esphs,flags_esphs
1.8982869,2.6246917,01
1.9857209,86.46786,01
1.9107505,194.77406,01
3.3097687,0.0,01
2.7998426,147.56801,01
2.0150342,166.04065,01
1.7435663,113.38828,01
2.7478528,59.40105,01
3.0725791,0.5638468,01
1.7952737,59.671356,01
3.0641682,46.466652,01
2.3558662,181.86897,01
2.240122,56.427956,01
1.8310678,174.07436,01
4.034385,7.0493054,01
5.075619,0.0,01
2.6051772,0.0,01
3.1655004,1.82796,01
3.2943401,197.54918,01
1.5774772,76.159615,01
3.2492979,0.0,01
1.7126558,15.69003,01
1.8328952,110.36953,01
3.0159352,119.71864,01
4.1192656,0.0,01
2.0684195,117.32062,01
1.9619869,64.79463,01
1.8013914,70.16992,01
1.8645303,123.04425,01
2.1556666,39.618374,01
4.512556,0.0,01
3.8382728,95.151276,01
2.4780307,93.8573,01
1.9764314,104.70663,01
3.4468958,37.28669,01
3.1973135,0.0,01
2.1927857,70.61521,01
5.2394733,190.6067,01
3.0995367,54.949993,01
3.2416432,203.42267,01
2.6121967,114.64077,01
1.8274729,2.5981715,01
5.2849975,0.0,01
2.4651148,99.9859,01
3.4046657,9.89787,01
2.1130948,84.67495,01
2.0925112,72.713,01
3.5406878,0.0,01
2.5097344,305.813,01
2.418555,113.3949,01
1.6829151,77.25554,01
3.3018613,68.69418,01
1.7455208,104.644485,01
2.8438032,125.70818,01
3.1043034,94.217316,01
2.1651642,150.58202,01
2.1609774,165.24393,01
1.680887,174.39987,01
2.605622,105.032074,01
1.9542993,117.929596,01
2.1397443,112.14265,01
3.0349548,0.0,01
2.7408733,93.66681,01
1.742201,26.55817,01
5.682784,84.29642,01
1.9681197,77.43037,01
1.9517572,167.23656,01
1.6835879,54.958183,01
2.7198517,143.04086,01
1.7407037,31.19324,01
1.6046214,123.699135,01
5.600023,20.930609,01
3.2835596,80.83528,01
2.149158,103.57757,01
4.0868635,39.83857,01
2.5234346,100.185425,01
2.6215806,2.488292,01
4.086409,0.0,01
4.2662454,388.6283,01
2.801472,72.8518,01
2.7751338,15.148058,01
3.8175673,0.0,01
2.340133,29.890638,01
2.7897005,178.82994,01
2.4336655,0.67343295,01
2.097339,97.23091,01
1.9398237,75.57803,01
1.6348898,58.117275,01
2.1161485,219.5941,01
2.075634,153.17044,01
2.9379683,73.023445,01
2.1765964,92.40577,01
1.8956313,27.867186,01
1.8752966,78.807365,01
1.9522289,210.5965,01
2.7273102,179.51482,01
2.8837798,79.09015,01
1.7556517,5.6251717,01
1.9823155,39.940792,01
2.5040083,92.75267,01
2.0795214,336.7604,01
2.0755847,289.2004,01
2.1734707,64.36477,01
2.5305574,57.660114,01
3.1964455,174.99754,01
2.990025,63.17657,01
1.6425138,202.07492,01
2.4958687,226.70316,01
2.962365,142.15222,01
4.714825,67.03074,01
2.4138436,22.835182,01
7.1852345,39.625587,01
1.7654732,150.18327,01
4.345272,95.16467,01
2.852865,78.93439,01
2.577362,123.64699,01
2.6457984,254.6575,01
2.5939288,240.82979,01
3.685295,25.615648,01
1.8023108,112.05206,01
2.4148893,181.47653,01
2.8949025,92.729935,01
2.065678,4.426666,01
2.8763585,65.30169,01
1.8929132,43.135372,01
2.039798,215.62025,01
2.7861009,314.23752,01
5.7430534,518.7745,01
1.9045075,94.21604,01
3.1926625,0.0,01
3.2432535,137.94272,01
2.8116815,111.95154,01
4.711655,54.09764,01
1.9402952,68.08592,01
3.783558,29.769766,01
5.4241204,1.1331896,01
1.7002285,117.69837,01
2.147347,123.03521,01
2.1267776,115.00097,01
2.8799548,118.78458,01
2.156073,174.41922,01
2.6158314,187.69249,01
4.2772136,50.90011,01
1.8079001,145.08301,01
2.265044,15.212987,01
4.4536304,71.92331,01
1.8034534,97.26844,01
1.984454,0.753482,01
3.5208309,215.87881,01
3.8218577,0.0,01
1.8966119,126.301704,01
3.864987,64.321915,01
1.9010228,75.749756,01
2.030916,137.123,01
2.7528603,1.6945455,01
1.6451442,118.89755,01
3.5480163,155.59988,01
1.9909086,42.517967,01
3.7797494,0.0,01
3.8316522,3.3672295,01
2.5329714,42.49891,01
3.0992193,162.20848,01
2.0057166,101.60444,01
3.4713888,127.07194,01
2.0533164,237.65164,01
3.9325545,105.52521,01
1.9144392,40.721054,01
3.1557326,1.2053457,01
3.9403434,0.0,01
4.930848,281.93076,01
4.0257607,80.53915,01
3.1484947,0.0,01
1.9962248,97.66554,01
5.3087926,9.516264,01
2.0729482,74.735664,01
4.5027328,64.67788,01
1.9419254,136.48775,01
4.5026255,3.6262212,01
1.8568202,102.61962,01
2.1731713,99.519295,01
4.9482074,73.654045,01
2.0201344,86.47374,01
2.8719118,117.68165,01
2.002408,53.079277,01
3.6976905,0.0,01
1.9199867,71.86956,01
2.2736232,167.39857,01
3.7874835,263.14575,01
5.4767447,0.0,01
2.1208167,11.485774,01
3.8985403,2.0591547,01
2.7257483,120.36419,01
2.7336054,137.80226,01
1.7466365,135.27722,01
3.7624087,0.0,01
1.6801904,0.6129334,01
2.5453079,181.12901,01
3.4054818,0.0,01
3.500692,0.0,01
1.741795,60.53379,01
6.137423,56.262028,01
2.0487661,90.003716,01
2.6884813,43.544136,01
2.9330664,98.977165,01
1.7034507,138.41681,01
1.6005787,41.00967,01
2.1872323,0.36669958,01
2.2845843,116.60349,01
2.1168308,122.55349,01
3.200839,10.403966,01
1.6869578,136.33037,01
2.0673537,104.17905,01
3.934862,35.345802,01
2.9805021,64.62464,01
1.8214712,54.745316,01
1.995007,70.54305,01
1.6407436,115.84688,01
3.7358854,0.0,01
2.5210438,11.845073,01
2.6595123,8.745224,01
2.1029108,106.280106,01
2.0380478,112.33903,01
1.9167551,46.971752,01
2.534697,84.99435,01
2.576251,23.083372,01
2.4670353,157.79776,01
1.8654748,118.01827,01
1.7735128,2.5045934,01
3.916998,32.88705,01
2.4142973,128.04828,01
3.411334,174.31975,01
2.361777,41.212475,01
2.3706684,239.48524,01
1.9776112,117.968994,01
2.4885616,189.29596,01
3.3327506,0.0,01
1.7997726,94.665306,01
2.4193487,56.437897,01
2.994451,51.258152,01
2.2669084,0.5037516,01
2.0678627,102.068016,01
3.1016483,0.0,01
2.4663084,101.44294,01
2.6579669,0.0,01
2.4247482,0.0,01
2.6754386,20.181513,01
2.0234842,180.06107,01
2.7003887,97.83793,01
2.0425549,79.642975,01
1.9553581,95.81532,01
1.6745107,57.895073,01
2.7369704,47.876446,01
2.1380494,161.9182,01
2.9701276,116.77226,01
1.7182409,5.0453625,01
1.6172916,16.84169,01
1.9783964,177.99074,01
1.6778239,106.84877,01
3.275381,89.805534,01
2.5514882,343.85196,01
2.1128328,218.86528,01
1.7448324,68.98683,01
2.013842,25.8277,01
3.2093992,41.408974,01
3.3320065,290.37964,01
3.3229566,44.270786,01
4.158138,2.565149,01
2.4435744,131.35999,01
3.1193,0.613472,01
1.6024429,100.125656,01
1.9784825,130.61412,01
3.6693845,141.2798,01
3.8662436,125.628624,01
5.2029815,111.73043,01
3.4780753,77.01052,01
1.6555841,42.44161,01
3.0020647,0.0,01
1.8333828,150.18816,01
2.0749419,115.28314,01
1.9127624,225.73517,01
2.5165088,57.22822,01
1.9164127,26.098766,01
6.991331,2.0507045,01
3.1052573,121.09778,01
3.5635264,101.7827,01
2.892231,104.5277,01
2.0511353,107.62727,01
1.7108176,103.47693,01
3.1908329,180.94191,01
5.171169,248.99591,01
2.5890226,34.717167,01
3.432125,228.1593,01
1.7560636,137.5647,01
4.0277944,0.0,01
2.1967857,139.83392,01
3.047926,99.42647,01
2.2606785,108.81762,01
3.8296142,253.4887,01
2.0643928,252.16238,01
2.064365,108.482605,01
2.2595837,81.95572,01
2.1104178,109.35299,01
1.6703576,42.19771,01
4.299843,220.9203,01
4.1558495,77.140526,01
3.0141535,54.050117,01
2.46491,28.33289,01
2.2221882,162.86047,01
2.1434424,141.5863,01
3.498809,60.134563,01
2.8805337,81.48283,01
3.0184522,52.605217,01
1.8556767,77.27088,01
2.9598525,286.38263,01
2.6654153,74.4214,01
2.1945372,47.400932,01
1.7602775,91.848335,01
2.663451,232.65117,01
2.07596,144.78346,01
2.2244384,174.5701,01
5.41917,179.74612,01
1.5870644,63.40702,01
2.197801,105.832924,01
1.9614675,105.90245,01
1.7161043,26.204,01
3.837311,56.168907,01
3.1322534,0.0,01
2.0920064,181.46019,01
2.68942,94.590805,01
2.7577639,54.491127,01
2.8355267,328.02872,01
3.7474072,0.0,01
2.0859647,437.6099,01
5.4305544,0.0,01
1.8455174,2.425905,01
2.8989613,154.14441,01
1.8545046,106.16667,01
2.419078,133.19751,01
1.9400308,22.999285,01
3.5128024,1.8536102,01
3.001718,0.0,01
2.157678,83.17098,01
1.8216743,96.419846,01
3.0722566,54.486404,01
1.6989064,196.56519,01
3.317806,0.0,01
1.6871012,97.36088,01
5.599424,0.0,01
2.4401424,46.410133,01
2.2118282,124.08742,01
2.7685654,2.219053,01
1.9417132,39.24538,01
4.601782,0.0,01
2.9232194,20.98271,01
3.8034232,113.45173,01
6.2539253,17.098787,01
5.753737,177.73952,01
1.9875164,195.09146,01
2.4581478,0.0,01
1.7142836,192.46979,01
2.074269,152.23436,01
4.363657,0.0,01
1.585646,111.86773,01
1.8523413,85.601814,01
1.5931093,142.07216,01
2.8963168,49.95618,01
5.4641666,175.0329,01
1.9175291,47.167274,01
2.115829,125.69567,01
1.6942983,147.31801,01
2.2622948,31.0953,01
2.532684,369.08917,01
1.7640754,96.88812,01
2.805475,97.6525,01
3.370768,28.150927,01
1.8862964,64.58977,01
3.2047782,0.0,01
2.248105,107.9839,01
1.753043,48.79276,01
2.440945,51.809658,01
4.4447203,35.87473,01
2.6070094,93.01949,01
2.201121,84.51608,01
2.151078,43.929512,01
4.4869013,0.9246998,01
4.569594,0.0,01
2.313755,124.2918,01
3.1484485,395.57095,01
2.722242,134.40718,01
2.1543198,42.02506,01
2.8753133,19.58442,01
5.3979344,98.61825,01
1.9198899,83.20566,01
1.802072,107.3168,01
6.4034443,0.0,01
2.02279,119.85049,01
4.1046376,107.35366,01
1.8792909,257.68402,01
2.2641318,130.53897,01
6.194755,76.473076,01
2.3430285,166.51715,01
4.0606027,109.471466,01
3.2828388,126.32014,01
4.408766,55.00168,01
1.8767672,135.0343,01
2.838642,47.451027,01
2.0369706,99.71224,01
1.9769998,72.19623,01
2.7335339,56.4221,01
2.3633192,163.8726,01
1.8408415,73.47265,01
3.0028403,10.957177,01
6.1758165,42.0024,01
3.3525522,64.19589,01
2.0775976,89.02579,01
1.9047985,66.997765,01
2.182352,177.34116,01
1.8036234,49.980858,01
1.9873346,39.658546,01
2.7990537,1.7979819,01
4.108448,36.922043,01
2.4039106,68.23953,01
4.1793246,0.0,01
2.1716142,81.305084,01
6.240069,271.83624,01
2.1270173,122.24808,01
2.6538777,179.35703,01
2.8453057,0.0,01
2.3230863,169.64467,01
1.9013358,39.1228,01
1.6294138,102.67417,01
1.8495442,15.993806,01
2.133568,28.896606,01
1.6764843,54.160202,01
2.0071347,78.362976,01
2.5256627,191.11708,01
2.1250527,95.68667,01
2.609355,57.651867,01
2.2909358,19.112717,01
1.9382062,27.533587,01
2.6519175,56.691673,01
2.3819528,117.85451,01
1.9447554,82.315674,01
2.756181,8.447097,01
2.1322029,6.5657973,01
2.3918025,125.496735,01
2.005423,148.09013,01
2.3695507,101.99304,01
2.3658793,48.54651,01
4.0664687,0.0,01
2.092392,62.7816,01
2.2484703,108.65764,01
1.8231407,82.65655,01
1.9230819,115.18002,01
2.5762522,231.64764,01
1.8240695,53.226944,01
2.3272727,5.838375,01
2.1500795,66.33316,01
2.0211046,109.63372,01
1.662202,110.75667,01
2.179365,169.27425,01
2.726504,138.70346,01
2.5723145,127.2602,01
2.9432824,46.13024,01
2.016944,28.562613,01
1.6623892,83.96104,01
1.8594959,128.81644,01
5.01403,0.41037047,01
2.0296466,54.70884,01
3.0312407,11.621414,01
3.4509819,0.0,01
2.4754622,129.71149,01
2.0262003,223.18965,01
2.6181893,80.353485,01
2.1620467,35.012356,01
1.836557,151.17413,01
2.1988194,2.8136597,01
2.0405025,66.752846,01
5.6946034,156.71924,01
2.1880043,22.180447,01
2.824714,142.30223,01
2.3756683,59.285336,01
7.2444625,17.937752,01
2.0372405,123.143234,01
2.496351,5.147577,01
2.2657213,93.51304,01
2.7774713,17.001152,01
1.9716343,51.154274,01
2.121482,22.72814,01
2.2040935,83.005394,01
2.1704917,83.1797,01
2.952341,3.7269886,01
2.355499,171.3031,01
1.7958771,169.25977,01
2.250394,55.146576,01
1.6338762,171.72704,01
1.9095182,51.493366,01
1.8150284,247.0194,01
2.510435,200.0467,01
1.8347017,1.0501329,01
2.688462,82.845604,01
3.729822,159.26335,01
1.7608942,37.612804,01
2.0539353,171.97319,01
1.9702035,172.9767,01
1.8045515,71.3198,01
1.6233579,186.2742,01
2.2291236,138.69904,01
5.1533933,0.0,01
2.9716785,76.889824,01
4.296784,147.11658,01
2.4407847,68.76294,01
1.9847649,137.51521,01
2.8775902,45.564354,01
1.6578964,1.2915586,01
6.504863,92.8638,01
2.2268934,88.2199,01
1.98166,41.153942,01
2.0013764,181.46124,01
5.519678,6.377994,01
2.8905268,31.372482,01
1.7927552,92.34232,01
2.402088,192.77733,01
2.9895542,110.88777,01
2.5690322,174.76651,01
3.083331,494.64438,01
2.1011248,123.249084,01
2.1598573,104.09626,01
3.9301593,49.518,01
2.3100686,9.144061,01
3.6180272,148.72066,01
2.772909,62.73719,01
1.8604729,67.30386,01
2.1416647,96.69725,01
1.6085634,100.49771,01
2.3213308,127.600235,01
2.1430674,60.586647,01
1.9779025,94.68143,01
2.5526304,197.07787,01
2.536789,16.82104,01
2.1161022,100.33821,01
1.7948402,76.212975,01
1.6859819,81.117645,01
6.3230305,169.34743,01
2.170952,43.60517,01
2.105044,160.03552,01
1.97193,85.76077,01
2.8398225,0.0,01
2.3363347,95.03371,01
2.0896463,53.440887,01
2.049543,82.14753,01
3.0247107,77.88834,01
3.9162767,3.067231,01
2.7494197,84.902084,01
1.9666826,217.12563,01
2.0927289,116.451004,01
4.140763,0.0,01
1.6860411,172.88284,01
2.634151,81.23342,01
1.6230874,96.49904,01
1.816279,96.70255,01
3.0079668,31.893852,01
2.641412,138.59329,01
3.7599497,42.38956,01
1.8511095,15.493116,01
2.1946974,82.47199,01
3.209416,21.869246,01
3.7088013,0.0,01
2.064861,211.52365,01
2.531155,53.444042,01
2.2975438,36.77055,01
2.0478442,75.82487,01
2.11536,157.57938,01
1.8069807,162.7266,01
1.7211035,173.49275,01
3.6204975,216.40569,01
3.3932674,130.48175,01
2.2716334,99.50114,01
1.9158167,90.7268,01
1.8675424,77.5668,01
2.2598357,184.55287,01
2.2448266,116.51088,01
1.6470144,15.559913,01
3.9030905,24.851374,01
2.4939523,269.71167,01
2.0873277,118.276306,01
2.6162744,120.6471,01
3.9212584,97.08885,01
4.044621,30.500656,01
2.3733912,173.86246,01
4.200507,78.72656,01
2.6083164,164.67792,01
1.9390612,80.333374,01
2.1649225,174.82452,01
2.4675303,25.634409,01
2.1269054,19.060934,01
1.8028793,26.229954,01
2.2134945,161.69397,01
2.5036569,72.59574,01
2.2459936,110.53752,01
2.798472,74.88171,01
1.7281753,64.66103,01
2.2274544,104.944435,01
1.9017779,96.55636,01
2.0854282,234.65668,01
2.510707,124.174576,01
2.621432,163.89026,01
1.9521247,93.35577,01
4.337572,52.752823,01
4.0668097,0.17114192,01
1.711103,143.202,01
2.0162134,5.670185,01
2.152166,235.81206,01
2.2559593,111.96278,01
2.2778823,91.02852,01
2.0385263,67.7008,01
2.4521174,54.988415,01
2.1301358,127.32796,01
2.0448236,94.54938,01
1.8191905,153.098,01
2.0098498,110.89956,01
2.0192628,90.66329,01
1.6767186,67.48495,01
2.2903273,78.402435,01
2.1012933,162.42259,01
1.5301865,62.01483,01
2.1104813,56.926674,01
1.700456,21.595905,01
1.9450537,103.60424,01
2.0598447,113.13722,01
2.2611644,176.23656,01
3.5459192,0.0,01
2.1635187,243.66685,01
1.9884206,67.63398,01
2.115199,136.72736,01
1.974183,54.089634,01
2.0600135,68.13403,01
4.300249,0.0,01
2.1279624,39.35979,01
1.5885562,106.50619,01
2.0576768,155.01291,01
3.1072829,81.898056,01
1.9286869,216.53622,01
2.8608117,157.90956,01
3.396461,160.50046,01
2.5444932,176.09425,01
1.7813836,83.65563,01
1.9867988,133.45505,01
2.0965295,123.60024,01
3.8681123,224.54636,01
1.7740387,60.451694,01
1.8157943,99.69332,01
2.086718,46.36505,01
1.9010595,270.78583,01
1.7447827,98.493416,01
2.0520008,79.78312,01
2.1416357,93.29842,01
2.3357058,39.30768,01
2.5114393,30.06966,01
1.7624136,94.84052,01
1.9766035,107.09055,01
2.1540294,107.30613,01
2.1896803,146.08379,01
2.2622643,158.13814,01
2.1858454,204.48436,01
2.352194,0.0,01
5.79594,56.235847,01
1.8897164,125.97418,01
2.0379026,95.615585,01
1.7361346,147.25832,01
2.141355,111.9455,01
2.5286326,127.14544,01
2.795002,189.69868,01
2.7044232,92.2188,01
1.9598291,70.24754,01
3.682542,78.84309,01
4.7011676,107.70624,01
2.850057,34.417694,01
2.2317848,109.832214,01
1.6996163,64.97805,01
4.068394,243.55516,01
3.7439294,75.57785,01
3.4768317,198.48526,01
2.4080472,69.32245,01
1.6747886,86.69946,01
1.7910686,80.79687,01
2.5712488,74.15352,01
2.830178,1.051245,01
1.944484,122.07032,01
2.9765644,72.05774,01
3.2297544,130.29735,01
2.9739604,208.03082,01
1.887164,137.02782,01
1.9616295,135.09421,01
1.9725254,15.221134,01
2.103957,104.47482,01
3.8217928,73.07941,01
3.7248495,223.03645,01
2.0852394,2.2444,01
2.0492947,79.07774,01
2.060224,116.396545,01
3.9336143,19.018545,01
1.9353755,111.92862,01
2.7070918,118.948685,01
1.8150197,12.730342,01
2.231812,105.15744,01
1.6643685,99.76075,01
2.0331976,131.62105,01
2.5380952,42.198364,01
2.126886,183.90482,01
2.4025111,24.721836,01
1.9858637,101.93888,01
2.4202464,23.142511,01
2.0923283,135.18423,01
3.4996076,0.0,01
1.9877255,34.10453,01
2.5809302,119.07804,01
2.0601435,135.60172,01
4.029416,21.627522,01
2.1996946,154.76219,01
2.7427177,157.36998,01
2.7482376,0.52417684,01
2.1809857,122.656,01
2.0690184,95.15258,01
2.2838962,172.55782,01
1.9197929,37.222412,01
1.7972959,77.48165,01
2.1225784,140.61035,01
2.197284,218.97017,01
2.1895816,89.15729,01
1.5711585,97.76421,01
2.1576674,173.74924,01
2.3411062,39.413727,01
1.9862655,38.01208,01
2.180964,191.10602,01
2.009833,40.183735,01
1.9128777,30.389166,01
2.114698,6.292795,01
2.0484183,77.87566,01
1.763021,111.397964,01
4.29866,65.2373,01
1.9512225,180.95256,01
2.0499563,55.859055,01
1.8225209,83.95884,01
2.0867155,39.044662,01
2.6289864,151.85565,01
1.7116755,229.1196,01
1.8016833,130.47624,01
1.7680196,91.71454,01
2.0098677,160.6976,01
2.047623,125.25192,01
3.1685634,99.953995,01
2.0241435,147.43094,01
3.0369384,58.059055,01
3.5381422,124.67976,01
2.8008595,184.79448,01
2.1225185,4.2682123,01
4.2304735,235.92079,01
1.7007546,58.910217,01
1.9472371,28.369057,01
1.8209707,98.559296,01
1.7330523,45.113228,01
2.5850525,93.15566,01
2.005251,86.80989,01
1.6612716,214.34929,01
2.0710082,61.110386,01
1.806419,118.22327,01
2.00649,41.763866,01
2.99126,57.4738,01
1.6955545,65.030396,01
3.18073,24.056456,01
2.3113701,176.4037,01
2.1731615,15.502315,01
2.8528464,45.888943,01
1.8444544,106.779274,01
2.897865,47.725132,01
1.7854693,47.186172,01
3.2895095,116.797356,01
3.5376272,48.623478,01
1.9723258,67.52742,01
2.09421,45.027172,01
1.789202,126.2034,01
2.679417,246.3541,01
2.1515248,32.688488,01
2.3627264,51.816296,01
1.6350769,44.47178,01
3.5317936,0.0,01
4.012277,124.02495,01
2.0167794,199.7189,01
2.2279406,53.403286,01
2.0268016,3.0320218,01
2.0184832,112.33041,01
2.8454995,138.80145,01
2.3007169,200.42274,01
1.8800429,159.87204,01
3.12296,16.617014,01
1.859155,72.037735,01
1.6783173,103.52039,01
2.1206665,115.17472,01
2.7512763,51.57292,01
2.1065292,63.737644,01
2.233787,33.64029,01
3.324023,148.13925,01
2.7154572,109.59545,01
3.2894094,6.3114986,01
2.5897408,115.42125,01
2.532682,126.84597,01
2.7174287,66.16143,01
2.0901515,105.46294,01
1.6404088,56.480373,01
2.2232578,155.09532,01
1.9396558,107.35116,01
3.6010144,63.078407,01
2.5323012,113.77638,01
1.8574418,178.8883,01
2.3629282,149.00656,01
2.231917,87.34817,01
2.1801028,161.50298,01
4.283422,0.24681586,01
2.242645,65.86587,01
2.049184,157.59694,01
2.6669354,144.3726,01
2.0458124,106.10117,01
1.7509998,68.0495,01
1.7491889,147.00687,01
2.143886,90.30093,01
2.38108,52.3439,01
2.7266006,64.379265,01
5.0654535,155.26904,01
2.4825122,48.543877,01
1.8013893,83.74043,01
2.2622638,187.47556,01
1.8777537,24.074575,01
2.379776,50.11938,01
2.110653,230.38765,01
2.1090517,150.16818,01
2.0830622,148.66527,01
2.6184437,151.83084,01
1.8520492,50.793133,01
2.3250213,175.77342,01
3.014292,72.63309,01
1.9012104,113.21064,01
1.6106534,55.256626,01
1.7936378,26.165728,01
2.9239697,59.521534,01
1.8427836,65.97621,01
1.7816867,0.0,01
2.6510537,185.87202,01
3.5871027,69.07234,01
1.714492,53.286736,01
2.2035518,93.21178,01
2.5028358,181.75824,01
2.0511668,28.868362,01
1.9237379,25.347237,01
1.776937,66.45313,01
1.9831558,155.4258,01
1.7171099,56.76801,01
2.4307532,137.61882,01
1.7676296,86.37445,01
1.7033894,67.02464,01
2.403524,68.30022,01
1.821327,4.205586,01
3.120083,0.0,01
1.7536005,85.17984,01
2.4913435,24.297926,01
3.8577433,63.342228,01
1.8584512,125.91979,01
1.6578381,61.67969,01
2.2869768,131.73378,01
3.6849985,62.780987,01
2.6587687,63.542393,01
1.734755,218.37178,01
1.7611269,80.398056,01
2.1023335,152.33101,01
2.0660756,161.76889,01
1.7448329,114.15595,01
2.013268,216.0691,01
1.6538852,65.20426,01
2.1700573,135.74132,01
2.3799443,207.82323,01
1.6526632,55.59789,01
2.1877446,162.36504,01
2.1527634,167.64793,01
1.586046,105.36718,01
1.6085446,243.71245,01
1.9544792,106.49568,01
2.0890613,2.7741933,01
2.8286314,170.60838,01
4.777497,145.03545,01
1.8197603,106.998825,01
1.7842008,99.63345,01
3.3722062,91.60188,01
2.3403263,9.069341,01
1.7521337,174.76956,01
1.6890056,116.475365,01
2.305319,186.84827,01
3.393319,101.49682,01
2.3138926,137.44067,01
4.1280007,281.70685,01
1.6799729,153.64615,01
2.223906,83.14831,01
1.9407251,122.67223,01
1.9522095,166.91492,01
1.8154582,53.94374,01
2.591398,58.003426,01
3.103237,132.45985,01
1.6986812,4.4691644,01
1.7851276,104.46462,01
1.8143916,74.52176,01
1.6488571,53.254986,01
1.6874166,110.603355,01
2.1203465,103.96362,01
2.240182,139.59322,01
2.5711977,108.957954,01
1.9900461,151.81223,01
1.8742138,164.44734,01
2.0589187,80.33514,01
2.4789758,238.13683,01
1.898355,116.299866,01
1.8120693,87.343735,01
2.9319024,22.939014,01
1.8182114,44.71638,01
5.343466,80.5617,01
2.1168714,74.13828,01
1.8976058,130.25041,01
1.9997126,79.86766,01
1.7100345,121.8449,01
2.1135976,40.476254,01
2.0429354,75.86475,01
1.9615861,39.100197,01
1.7246441,219.33253,01
1.9717989,26.474907,01
1.8926378,115.542885,01
2.7090056,96.14809,01
2.075794,237.71254,01
2.0529628,28.39628,01
2.2973747,49.587994,01
1.9989647,62.048443,01
1.8094128,100.0381,01
2.2058213,180.58168,01
2.7991734,108.09038,01
2.107724,104.597084,01
1.801086,160.15062,01
3.099189,63.34155,01
2.0563552,111.36651,01
1.8071674,163.12253,01
2.0478783,47.43926,01
2.0278468,55.07603,01
2.0727754,58.28751,01
1.874044,109.02221,01
3.404711,6.4382186,01
1.9689388,255.7245,01
2.6359422,129.24509,01
1.9499688,83.18449,01
1.7317768,58.0503,01
2.4052496,84.880516,01
2.3465838,178.56102,01
1.9992094,75.92182,01
2.265471,111.07617,01
1.7909014,85.50419,01
1.7318836,81.25641,01
3.4714906,33.62493,01
1.7958013,90.75614,01
4.0505643,64.49368,01
3.2115254,219.31995,01
2.1601055,47.2672,01
1.9823991,90.10206,01
2.305843,61.286385,01
1.8738468,123.6738,01
2.3258944,12.045034,01
2.1808066,70.77143,01
1.7029545,132.84142,01
3.2576118,0.0,01
4.264742,0.0,01
2.0030031,62.16232,01
1.6559796,44.586777,01
1.9387699,71.30969,01
2.9997582,4.52462,01
2.160052,157.46844,01
2.191995,46.665188,01
2.0539122,112.06193,01
1.8228976,186.53233,01
2.0838637,58.29559,01
2.3250577,48.790314,01
2.0732028,120.99383,01
2.4178104,195.68121,01
2.3639016,95.78211,01
2.5957553,36.075954,01
1.8799155,39.734013,01
2.2075884,14.9252825,01
1.854643,42.50826,01
1.9314657,95.569916,01
1.7399232,64.872375,01
2.4501796,24.525366,01
4.654751,0.0,01
2.031302,19.289164,01
1.7708486,106.06616,01
2.642808,114.05174,01
2.5938785,63.78959,01
2.0795257,26.599041,01
2.8745568,0.0,01
4.275227,221.64905,01
1.9455925,293.65274,01
2.0117474,109.20466,01
1.6134955,100.24324,01
1.7221057,76.81087,01
2.1186652,28.465832,01
2.4393198,318.62296,01
2.6362183,0.0,01
2.156507,81.03298,01
2.1882358,29.135803,01
2.630354,29.669222,01
1.7620888,4.650737,01
1.7870593,72.34674,01
2.002623,163.61095,01
2.1150985,72.94968,01
3.72838,48.33282,01
2.0489275,96.703995,01
2.0002434,177.28568,01
2.314352,58.530876,01
2.231997,154.20384,01
2.3244674,81.32207,01
3.0253308,74.443054,01
2.4614713,1.1017319,01
1.6677651,5.7066407,01
2.587469,60.537407,01
3.1578841,103.45302,01
1.9220902,61.590794,01
2.0394218,88.288605,01
2.5386953,85.534164,01
4.6816382,49.998463,01
2.4362407,146.04344,01
1.5521106,2.5446699,01
1.8526422,21.28352,01
1.75687,33.373795,01
3.1770604,42.378902,01
2.1903749,64.70338,01
4.497998,0.0,01
2.2945278,41.716156,01
2.6641579,4.579585,01
3.1336122,55.945698,01
2.144401,108.588425,01
1.76792,88.93527,01
2.059649,90.35419,01
2.6094418,86.01435,01
2.0944142,85.24793,01
1.658375,234.97905,01
1.9146947,171.75348,01
2.2161305,127.970985,01
2.8818455,157.75667,01
4.829189,110.29701,01
2.3084457,43.519024,01
2.2312183,6.6449485,01
2.236817,105.12698,01
2.1485188,31.533022,01
3.4223108,69.46287,01
2.6696055,118.45082,01
1.9954786,56.481632,01
1.6258441,178.49309,01
3.5174901,72.57395,01
2.2562332,31.40145,01
3.254059,4.8547773,01
3.3537624,44.944702,01
1.6718462,37.833046,01
2.0072005,94.56021,01
2.8866224,68.57353,01
2.661261,91.6225,01
2.3861682,43.134636,01
5.7723265,120.122894,01
2.3974197,99.63973,01
2.1146054,160.87614,01
2.3818164,21.42764,01
4.4030027,0.0,01
1.9124023,114.250175,01
2.3111932,44.78265,01
2.0045087,117.126015,01
1.8606158,83.44958,01
2.1327097,130.98206,01
2.7345061,106.74774,01
2.1591516,111.74659,01
1.8002135,85.22794,01
2.1604917,227.3702,01
2.184905,194.09846,01
2.738285,128.22078,01
2.5953417,185.45532,01
1.8985571,187.91223,01
1.749803,101.84052,01
2.218634,19.794996,01
1.7688451,89.62379,01
2.8577673,229.26959,01
3.5259137,243.04042,01
2.0298223,215.70221,01
3.5684927,0.0,01
2.0002768,7.2856245,01
1.9261067,46.208992,01
2.2770238,128.84459,01
